yh [-],xl [-],c_m [user_defined],c_s [user_defined],vfrac_liqwater [-],vfrac_swe [-],v_liqwater [mm*mm*m],v_swe [mm*mm*m],v_air [mm*mm*m]
45,5,0,0.0929862893794549,0,1,0,32.0384461353624,5
45,6,0,0.0929862893794549,0,1,0,32.0384461353624,5
45,7,0,0.0929862893794549,0,1,0,32.0384461353624,5
45,8,0,0.0929862893794549,0,1,0,32.0384461353624,5
45,9,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,0,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,1,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,2,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,3,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,4,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,5,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,6,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,7,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,8,0,0.0929862893794549,0,1,0,32.0384461353624,5
46,9,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,0,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,1,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,2,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,3,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,4,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,5,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,6,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,7,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,8,0,0.0929862893794549,0,1,0,32.0384461353624,5
47,9,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,0,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,1,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,2,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,3,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,4,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,5,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,6,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,7,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,8,0,0.0929862893794549,0,1,0,32.0384461353624,5
48,9,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,0,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,1,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,2,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,3,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,4,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,5,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,6,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,7,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,8,0,0.0929862893794549,0,1,0,32.0384461353624,5
49,9,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,0,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,1,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,2,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,3,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,4,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,5,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,6,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,7,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,8,0,0.0929862893794549,0,1,0,32.0384461353624,5
50,9,0,0.0929862893794549,0,1,0,32.0384461353624,5
51,0,0,0.116591016244802,0,1,0,32.0384461353624,5
51,1,0,0.116591016244802,0,1,0,32.0384461353624,5
51,2,0,0.116591016244802,0,1,0,32.0384461353624,5
51,3,0,0.116591016244802,0,1,0,32.0384461353624,5
51,4,0,0.116591016244802,0,1,0,32.0384461353624,5
51,5,0,0.116591016244802,0,1,0,32.0384461353624,5
51,6,0,0.116591016244802,0,1,0,32.0384461353624,5
51,7,0,0.116591016244802,0,1,0,32.0384461353624,5
51,8,0,0.116591016244802,0,1,0,32.0384461353624,5
51,9,0,0.116591016244802,0,1,0,32.0384461353624,5
52,0,0,0.116591016244802,0,1,0,32.0384461353624,5
52,1,0,0.116591016244802,0,1,0,32.0384461353624,5
52,2,0,0.116591016244802,0,1,0,32.0384461353624,5
52,3,0,0.116591016244802,0,1,0,32.0384461353624,5
52,4,0,0.116591016244802,0,1,0,32.0384461353624,5
52,5,0,0.116591016244802,0,1,0,32.0384461353624,5
52,6,0,0.116591016244802,0,1,0,32.0384461353624,5
52,7,0,0.116591016244802,0,1,0,32.0384461353624,5
52,8,0,0.116591016244802,0,1,0,32.0384461353624,5
52,9,0,0.116591016244802,0,1,0,32.0384461353624,5
53,0,0,0.116591016244802,0,1,0,32.0384461353624,5
53,1,0,0.116591016244802,0,1,0,32.0384461353624,5
53,2,0,0.116591016244802,0,1,0,32.0384461353624,5
53,3,0,0.116591016244802,0,1,0,32.0384461353624,5
53,4,0,0.116591016244802,0,1,0,32.0384461353624,5
53,5,0,0.116591016244802,0,1,0,32.0384461353624,5
53,6,0,0.116591016244802,0,1,0,32.0384461353624,5
53,7,0,0.116591016244802,0,1,0,32.0384461353624,5
53,8,0,0.116591016244802,0,1,0,32.0384461353624,5
53,9,0,0.116591016244802,0,1,0,32.0384461353624,5
54,0,0,0.116591016244802,0,1,0,32.0384461353624,5
54,1,0,0.116591016244802,0,1,0,32.0384461353624,5
54,2,0,0.116591016244802,0,1,0,32.0384461353624,5
54,3,0,0.116591016244802,0,1,0,32.0384461353624,5
54,4,0,0.116591016244802,0,1,0,32.0384461353624,5
54,5,0,0.116591016244802,0,1,0,32.0384461353624,5
54,6,0,0.116591016244802,0,1,0,32.0384461353624,5
54,7,0,0.116591016244802,0,1,0,32.0384461353624,5
54,8,0,0.116591016244802,0,1,0,32.0384461353624,5
54,9,0,0.116591016244802,0,1,0,32.0384461353624,5
55,0,0,0.116591016244802,0,1,0,32.0384461353624,5
55,1,0,0.116591016244802,0,1,0,32.0384461353624,5
55,2,0,0.116591016244802,0,1,0,32.0384461353624,5
55,3,0,0.116591016244802,0,1,0,32.0384461353624,5
55,4,0,0.116591016244802,0,1,0,32.0384461353624,5
55,5,0,0.116591016244802,0,1,0,32.0384461353624,5
55,6,0,0.116591016244802,0,1,0,32.0384461353624,5
55,7,0,0.116591016244802,0,1,0,32.0384461353624,5
55,8,0,0.116591016244802,0,1,0,32.0384461353624,5
55,9,0,0.116591016244802,0,1,0,32.0384461353624,5
56,0,0,0.116591016244802,0,1,0,32.0384461353624,5
56,1,0,0.116591016244802,0,1,0,32.0384461353624,5
56,2,0,0.116591016244802,0,1,0,32.0384461353624,5
56,3,0,0.116591016244802,0,1,0,32.0384461353624,5
56,4,0,0.116591016244802,0,1,0,32.0384461353624,5
56,5,0,0.116591016244802,0,1,0,32.0384461353624,5
56,6,0,0.116591016244802,0,1,0,32.0384461353624,5
56,7,0,0.116591016244802,0,1,0,32.0384461353624,5
56,8,0,0.116591016244802,0,1,0,32.0384461353624,5
56,9,0,0.116591016244802,0,1,0,32.0384461353624,5
57,0,0,0.116591016244802,0,1,0,32.0384461353624,5
57,1,0,0.116591016244802,0,1,0,32.0384461353624,5
57,2,0,0.116591016244802,0,1,0,32.0384461353624,5
57,3,0,0.116591016244802,0,1,0,32.0384461353624,5
57,4,0,0.116591016244802,0,1,0,32.0384461353624,5
57,5,0,0.116591016244802,0,1,0,32.0384461353624,5
57,6,0,0.116591016244802,0,1,0,32.0384461353624,5
57,7,0,0.116591016244802,0,1,0,32.0384461353624,5
57,8,0,0.116591016244802,0,1,0,32.0384461353624,5
57,9,0,0.116591016244802,0,1,0,32.0384461353624,5
58,0,0,0.116591016244802,0,1,0,32.0384461353624,5
58,1,0,0.116591016244802,0,1,0,32.0384461353624,5
58,2,0,0.116591016244802,0,1,0,32.0384461353624,5
58,3,0,0.116591016244802,0,1,0,32.0384461353624,5
58,4,0,0.116591016244802,0,1,0,32.0384461353624,5
58,5,0,0.116591016244802,0,1,0,32.0384461353624,5
58,6,0,0.116591016244802,0,1,0,32.0384461353624,5
58,7,0,0.116591016244802,0,1,0,32.0384461353624,5
58,8,0,0.116591016244802,0,1,0,32.0384461353624,5
58,9,0,0.116591016244802,0,1,0,32.0384461353624,5
59,0,0,0.116591016244802,0,1,0,32.0384461353624,5
59,1,0,0.116591016244802,0,1,0,32.0384461353624,5
59,2,0,0.116591016244802,0,1,0,32.0384461353624,5
59,3,0,0.116591016244802,0,1,0,32.0384461353624,5
59,4,0,0.116591016244802,0,1,0,32.0384461353624,5
59,5,0,0.116591016244802,0,1,0,32.0384461353624,5
59,6,0,0.116591016244802,0,1,0,32.0384461353624,5
59,7,0,0.116591016244802,0,1,0,32.0384461353624,5
59,8,0,0.116591016244802,0,1,0,32.0384461353624,5
59,9,0,0.116591016244802,0,1,0,32.0384461353624,5
60,0,0,0.116591016244802,0,1,0,32.0384461353624,5
60,1,0,0.116591016244802,0,1,0,32.0384461353624,5
60,2,0,0.116591016244802,0,1,0,32.0384461353624,5
60,3,0,0.116591016244802,0,1,0,32.0384461353624,5
60,4,0,0.116591016244802,0,1,0,32.0384461353624,5
60,5,0,0.116591016244802,0,1,0,32.0384461353624,5
60,6,0,0.116591016244802,0,1,0,32.0384461353624,5
60,7,0,0.116591016244802,0,1,0,32.0384461353624,5
60,8,0,0.116591016244802,0,1,0,32.0384461353624,5
60,9,0,0.116591016244802,0,1,0,32.0384461353624,5
61,0,0,0.102504849889069,0,1,0,32.0384461353624,5
61,1,0,0.102504849889069,0,1,0,32.0384461353624,5
61,2,0,0.102504849889069,0,1,0,32.0384461353624,5
61,3,0,0.102504849889069,0,1,0,32.0384461353624,5
61,4,0,0.102504849889069,0,1,0,32.0384461353624,5
61,5,0,0.102504849889069,0,1,0,32.0384461353624,5
61,6,0,0.102504849889069,0,1,0,32.0384461353624,5
61,7,0,0.102504849889069,0,1,0,32.0384461353624,5
61,8,0,0.102504849889069,0,1,0,32.0384461353624,5
61,9,0,0.102504849889069,0,1,0,32.0384461353624,5
62,0,0,0.102504849889069,0,1,0,32.0384461353624,5
62,1,0,0.102504849889069,0,1,0,32.0384461353624,5
62,2,0,0.102504849889069,0,1,0,32.0384461353624,5
62,3,0,0.102504849889069,0,1,0,32.0384461353624,5
62,4,0,0.102504849889069,0,1,0,32.0384461353624,5
62,5,0,0.102504849889069,0,1,0,32.0384461353624,5
62,6,0,0.102504849889069,0,1,0,32.0384461353624,5
62,7,0,0.102504849889069,0,1,0,32.0384461353624,5
62,8,0,0.102504849889069,0,1,0,32.0384461353624,5
62,9,0,0.102504849889069,0,1,0,32.0384461353624,5
63,0,0,0.102504849889069,0,1,0,32.0384461353624,5
63,1,0,0.102504849889069,0,1,0,32.0384461353624,5
63,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,3,0,0.102504849889069,0,1,0,32.0384461353624,5
63,4,0,0.102504849889069,0,1,0,32.0384461353624,5
63,5,0,0.102504849889069,0,1,0,32.0384461353624,5
63,6,0,0.102504849889069,0,1,0,32.0384461353624,5
63,7,0,0.102504849889069,0,1,0,32.0384461353624,5
63,8,0,0.102504849889069,0,1,0,32.0384461353624,5
63,9,0,0.102504849889069,0,1,0,32.0384461353624,5
64,0,0,0.102504849889069,0,1,0,32.0384461353624,5
64,1,0,0.102504849889069,0,1,0,32.0384461353624,5
64,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,3,0,0.102504849889069,0,1,0,32.0384461353624,5
64,4,0,0.102504849889069,0,1,0,32.0384461353624,5
64,5,0,0.102504849889069,0,1,0,32.0384461353624,5
64,6,0,0.102504849889069,0,1,0,32.0384461353624,5
64,7,0,0.102504849889069,0,1,0,32.0384461353624,5
64,8,0,0.102504849889069,0,1,0,32.0384461353624,5
64,9,0,0.102504849889069,0,1,0,32.0384461353624,5
65,0,0,0.102504849889069,0,1,0,32.0384461353624,5
65,1,0,0.102504849889069,0,1,0,32.0384461353624,5
65,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,3,0,0.102504849889069,0,1,0,32.0384461353624,5
65,4,0,0.102504849889069,0,1,0,32.0384461353624,5
65,5,0,0.102504849889069,0,1,0,32.0384461353624,5
65,6,0,0.102504849889069,0,1,0,32.0384461353624,5
65,7,0,0.102504849889069,0,1,0,32.0384461353624,5
65,8,0,0.102504849889069,0,1,0,32.0384461353624,5
65,9,0,0.102504849889069,0,1,0,32.0384461353624,5
66,0,0,0.102504849889069,0,1,0,32.0384461353624,5
66,1,0,0.102504849889069,0,1,0,32.0384461353624,5
66,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,3,0,0.102504849889069,0,1,0,32.0384461353624,5
66,4,0,0.102504849889069,0,1,0,32.0384461353624,5
66,5,0,0.102504849889069,0,1,0,32.0384461353624,5
66,6,0,0.102504849889069,0,1,0,32.0384461353624,5
66,7,0,0.102504849889069,0,1,0,32.0384461353624,5
66,8,0,0.102504849889069,0,1,0,32.0384461353624,5
66,9,0,0.102504849889069,0,1,0,32.0384461353624,5
67,0,0,0.102504849889069,0,1,0,32.0384461353624,5
67,1,0,0.102504849889069,0,1,0,32.0384461353624,5
67,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,3,0,0.102504849889069,0,1,0,32.0384461353624,5
67,4,0,0.102504849889069,0,1,0,32.0384461353624,5
67,5,0,0.102504849889069,0,1,0,32.0384461353624,5
67,6,0,0.102504849889069,0,1,0,32.0384461353624,5
67,7,0,0.102504849889069,0,1,0,32.0384461353624,5
67,8,0,0.102504849889069,0,1,0,32.0384461353624,5
67,9,0,0.102504849889069,0,1,0,32.0384461353624,5
68,0,0,0.102504849889069,0,1,0,32.0384461353624,5
68,1,0,0.102504849889069,0,1,0,32.0384461353624,5
68,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,3,0,0.102504849889069,0,1,0,32.0384461353624,5
68,4,0,0.102504849889069,0,1,0,32.0384461353624,5
68,5,0,0.102504849889069,0,1,0,32.0384461353624,5
68,6,0,0.102504849889069,0,1,0,32.0384461353624,5
68,7,0,0.102504849889069,0,1,0,32.0384461353624,5
68,8,0,0.102504849889069,0,1,0,32.0384461353624,5
68,9,0,0.102504849889069,0,1,0,32.0384461353624,5
69,0,0,0.102504849889069,0,1,0,32.0384461353624,5
69,1,0,0.102504849889069,0,1,0,32.0384461353624,5
69,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,3,0,0.102504849889069,0,1,0,32.0384461353624,5
69,4,0,0.102504849889069,0,1,0,32.0384461353624,5
69,5,0,0.102504849889069,0,1,0,32.0384461353624,5
69,6,0,0.102504849889069,0,1,0,32.0384461353624,5
69,7,0,0.102504849889069,0,1,0,32.0384461353624,5
69,8,0,0.102504849889069,0,1,0,32.0384461353624,5
69,9,0,0.102504849889069,0,1,0,32.0384461353624,5
70,0,0,0.102504849889069,0,1,0,32.0384461353624,5
70,1,0,0.102504849889069,0,1,0,32.0384461353624,5
70,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,3,0,0.102504849889069,0,1,0,32.0384461353624,5
70,4,0,0.102504849889069,0,1,0,32.0384461353624,5
70,5,0,0.102504849889069,0,1,0,32.0384461353624,5
70,6,0,0.102504849889069,0,1,0,32.0384461353624,5
70,7,0,0.102504849889069,0,1,0,32.0384461353624,5
70,8,0,0.102504849889069,0,1,0,32.0384461353624,5
70,9,0,0.102504849889069,0,1,0,32.0384461353624,5
71,0,0,0.162480671212122,0,1,0,32.0384461353624,5
71,1,0,0.162480671212122,0,1,0,32.0384461353624,5
71,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,3,0,0.162480671212122,0,1,0,32.0384461353624,5
71,4,0,0.162480671212122,0,1,0,32.0384461353624,5
71,5,0,0.162480671212122,0,1,0,32.0384461353624,5
71,6,0,0.162480671212122,0,1,0,32.0384461353624,5
71,7,0,0.162480671212122,0,1,0,32.0384461353624,5
71,8,0,0.162480671212122,0,1,0,32.0384461353624,5
71,9,0,0.162480671212122,0,1,0,32.0384461353624,5
72,0,0,0.162480671212122,0,1,0,32.0384461353624,5
72,1,0,0.162480671212122,0,1,0,32.0384461353624,5
72,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,3,0,0.162480671212122,0,1,0,32.0384461353624,5
72,4,0,0.162480671212122,0,1,0,32.0384461353624,5
72,5,0,0.162480671212122,0,1,0,32.0384461353624,5
72,6,0,0.162480671212122,0,1,0,32.0384461353624,5
72,7,0,0.162480671212122,0,1,0,32.0384461353624,5
72,8,0,0.162480671212122,0,1,0,32.0384461353624,5
72,9,0,0.162480671212122,0,1,0,32.0384461353624,5
73,0,0,0.162480671212122,0,1,0,32.0384461353624,5
73,1,0,0.162480671212122,0,1,0,32.0384461353624,5
73,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,3,0,0.162480671212122,0,1,0,32.0384461353624,5
73,4,0,0.162480671212122,0,1,0,32.0384461353624,5
73,5,0,0.162480671212122,0,1,0,32.0384461353624,5
73,6,0,0.162480671212122,0,1,0,32.0384461353624,5
73,7,0,0.162480671212122,0,1,0,32.0384461353624,5
73,8,0,0.162480671212122,0,1,0,32.0384461353624,5
73,9,0,0.162480671212122,0,1,0,32.0384461353624,5
74,0,0,0.162480671212122,0,1,0,32.0384461353624,5
74,1,0,0.162480671212122,0,1,0,32.0384461353624,5
74,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,3,0,0.162480671212122,0,1,0,32.0384461353624,5
74,4,0,0.162480671212122,0,1,0,32.0384461353624,5
74,5,0,0.162480671212122,0,1,0,32.0384461353624,5
74,6,0,0.162480671212122,0,1,0,32.0384461353624,5
74,7,0,0.162480671212122,0,1,0,32.0384461353624,5
74,8,0,0.162480671212122,0,1,0,32.0384461353624,5
74,9,0,0.162480671212122,0,1,0,32.0384461353624,5
75,0,0,0.162480671212122,0,1,0,32.0384461353624,5
75,1,0,0.162480671212122,0,1,0,32.0384461353624,5
75,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,3,0,0.162480671212122,0,1,0,32.0384461353624,5
75,4,0,0.162480671212122,0,1,0,32.0384461353624,5
75,5,0,0.162480671212122,0,1,0,32.0384461353624,5
75,6,0,0.162480671212122,0,1,0,32.0384461353624,5
75,7,0,0.162480671212122,0,1,0,32.0384461353624,5
75,8,0,0.162480671212122,0,1,0,32.0384461353624,5
75,9,0,0.162480671212122,0,1,0,32.0384461353624,5
76,0,0,0.162480671212122,0,1,0,32.0384461353624,5
76,1,0,0.162480671212122,0,1,0,32.0384461353624,5
76,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,3,0,0.162480671212122,0,1,0,32.0384461353624,5
76,4,0,0.162480671212122,0,1,0,32.0384461353624,5
76,5,0,0.162480671212122,0,1,0,32.0384461353624,5
76,6,0,0.162480671212122,0,1,0,32.0384461353624,5
76,7,0,0.162480671212122,0,1,0,32.0384461353624,5
76,8,0,0.162480671212122,0,1,0,32.0384461353624,5
76,9,0,0.162480671212122,0,1,0,32.0384461353624,5
77,0,0,0.162480671212122,0,1,0,32.0384461353624,5
77,1,0,0.162480671212122,0,1,0,32.0384461353624,5
77,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,3,0,0.162480671212122,0,1,0,32.0384461353624,5
77,4,0,0.162480671212122,0,1,0,32.0384461353624,5
77,5,0,0.162480671212122,0,1,0,32.0384461353624,5
77,6,0,0.162480671212122,0,1,0,32.0384461353624,5
77,7,0,0.162480671212122,0,1,0,32.0384461353624,5
77,8,0,0.162480671212122,0,1,0,32.0384461353624,5
77,9,0,0.162480671212122,0,1,0,32.0384461353624,5
78,0,0,0.162480671212122,0,1,0,32.0384461353624,5
78,1,0,0.162480671212122,0,1,0,32.0384461353624,5
78,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,3,0,0.162480671212122,0,1,0,32.0384461353624,5
78,4,0,0.162480671212122,0,1,0,32.0384461353624,5
78,5,0,0.162480671212122,0,1,0,32.0384461353624,5
78,6,0,0.162480671212122,0,1,0,32.0384461353624,5
78,7,0,0.162480671212122,0,1,0,32.0384461353624,5
78,8,0,0.162480671212122,0,1,0,32.0384461353624,5
78,9,0,0.162480671212122,0,1,0,32.0384461353624,5
79,0,0,0.162480671212122,0,1,0,32.0384461353624,5
79,1,0,0.162480671212122,0,1,0,32.0384461353624,5
79,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,3,0,0.162480671212122,0,1,0,32.0384461353624,5
79,4,0,0.162480671212122,0,1,0,32.0384461353624,5
79,5,0,0.162480671212122,0,1,0,32.0384461353624,5
79,6,0,0.162480671212122,0,1,0,32.0384461353624,5
79,7,0,0.162480671212122,0,1,0,32.0384461353624,5
79,8,0,0.162480671212122,0,1,0,32.0384461353624,5
79,9,0,0.162480671212122,0,1,0,32.0384461353624,5
80,0,0,0.162480671212122,0,1,0,32.0384461353624,5
80,1,0,0.162480671212122,0,1,0,32.0384461353624,5
80,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,3,0,0.162480671212122,0,1,0,32.0384461353624,5
80,4,0,0.162480671212122,0,1,0,32.0384461353624,5
80,5,0,0.162480671212122,0,1,0,32.0384461353624,5
80,6,0,0.162480671212122,0,1,0,32.0384461353624,5
80,7,0,0.162480671212122,0,1,0,32.0384461353624,5
80,8,0,0.162480671212122,0,1,0,32.0384461353624,5
80,9,0,0.162480671212122,0,1,0,32.0384461353624,5
81,0,0,0.11296520293409,0,1,0,32.0384461353624,5
81,1,0,0.11296520293409,0,1,0,32.0384461353624,5
81,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,3,0,0.11296520293409,0,1,0,32.0384461353624,5
81,4,0,0.11296520293409,0,1,0,32.0384461353624,5
81,5,0,0.11296520293409,0,1,0,32.0384461353624,5
81,6,0,0.11296520293409,0,1,0,32.0384461353624,5
81,7,0,0.11296520293409,0,1,0,32.0384461353624,5
81,8,0,0.11296520293409,0,1,0,32.0384461353624,5
81,9,0,0.11296520293409,0,1,0,32.0384461353624,5
82,0,0,0.11296520293409,0,1,0,32.0384461353624,5
82,1,0,0.11296520293409,0,1,0,32.0384461353624,5
82,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,3,0,0.11296520293409,0,1,0,32.0384461353624,5
82,4,0,0.11296520293409,0,1,0,32.0384461353624,5
82,5,0,0.11296520293409,0,1,0,32.0384461353624,5
82,6,0,0.11296520293409,0,1,0,32.0384461353624,5
82,7,0,0.11296520293409,0,1,0,32.0384461353624,5
82,8,0,0.11296520293409,0,1,0,32.0384461353624,5
82,9,0,0.11296520293409,0,1,0,32.0384461353624,5
83,0,0,0.11296520293409,0,1,0,32.0384461353624,5
83,1,0,0.11296520293409,0,1,0,32.0384461353624,5
83,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,3,0,0.11296520293409,0,1,0,32.0384461353624,5
83,4,0,0.11296520293409,0,1,0,32.0384461353624,5
83,5,0,0.11296520293409,0,1,0,32.0384461353624,5
83,6,0,0.11296520293409,0,1,0,32.0384461353624,5
83,7,0,0.11296520293409,0,1,0,32.0384461353624,5
83,8,0,0.11296520293409,0,1,0,32.0384461353624,5
83,9,0,0.11296520293409,0,1,0,32.0384461353624,5
84,0,0,0.11296520293409,0,1,0,32.0384461353624,5
84,1,0,0.11296520293409,0,1,0,32.0384461353624,5
84,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,3,0,0.11296520293409,0,1,0,32.0384461353624,5
84,4,0,0.11296520293409,0,1,0,32.0384461353624,5
84,5,0,0.11296520293409,0,1,0,32.0384461353624,5
84,6,0,0.11296520293409,0,1,0,32.0384461353624,5
84,7,0,0.11296520293409,0,1,0,32.0384461353624,5
84,8,0,0.11296520293409,0,1,0,32.0384461353624,5
84,9,0,0.11296520293409,0,1,0,32.0384461353624,5
85,0,0,0.11296520293409,0,1,0,32.0384461353624,5
85,1,0,0.11296520293409,0,1,0,32.0384461353624,5
85,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,3,0,0.11296520293409,0,1,0,32.0384461353624,5
85,4,0,0.11296520293409,0,1,0,32.0384461353624,5
85,5,0,0.11296520293409,0,1,0,32.0384461353624,5
85,6,0,0.11296520293409,0,1,0,32.0384461353624,5
85,7,0,0.11296520293409,0,1,0,32.0384461353624,5
85,8,0,0.11296520293409,0,1,0,32.0384461353624,5
85,9,0,0.11296520293409,0,1,0,32.0384461353624,5
86,0,0,0.11296520293409,0,1,0,32.0384461353624,5
86,1,0,0.11296520293409,0,1,0,32.0384461353624,5
86,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,3,0,0.11296520293409,0,1,0,32.0384461353624,5
86,4,0,0.11296520293409,0,1,0,32.0384461353624,5
86,5,0,0.11296520293409,0,1,0,32.0384461353624,5
86,6,0,0.11296520293409,0,1,0,32.0384461353624,5
86,7,0,0.11296520293409,0,1,0,32.0384461353624,5
86,8,0,0.11296520293409,0,1,0,32.0384461353624,5
86,9,0,0.11296520293409,0,1,0,32.0384461353624,5
87,0,0,0.11296520293409,0,1,0,32.0384461353624,5
87,1,0,0.11296520293409,0,1,0,32.0384461353624,5
87,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,3,0,0.11296520293409,0,1,0,32.0384461353624,5
87,4,0,0.11296520293409,0,1,0,32.0384461353624,5
87,5,0,0.11296520293409,0,1,0,32.0384461353624,5
87,6,0,0.11296520293409,0,1,0,32.0384461353624,5
87,7,0,0.11296520293409,0,1,0,32.0384461353624,5
87,8,0,0.11296520293409,0,1,0,32.0384461353624,5
87,9,0,0.11296520293409,0,1,0,32.0384461353624,5
88,0,0,0.11296520293409,0,1,0,32.0384461353624,5
88,1,0,0.11296520293409,0,1,0,32.0384461353624,5
88,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,3,0,0.11296520293409,0,1,0,32.0384461353624,5
88,4,0,0.11296520293409,0,1,0,32.0384461353624,5
88,5,0,0.11296520293409,0,1,0,32.0384461353624,5
88,6,0,0.11296520293409,0,1,0,32.0384461353624,5
88,7,0,0.11296520293409,0,1,0,32.0384461353624,5
88,8,0,0.11296520293409,0,1,0,32.0384461353624,5
88,9,0,0.11296520293409,0,1,0,32.0384461353624,5
89,0,0,0.11296520293409,0,1,0,32.0384461353624,5
89,1,0,0.11296520293409,0,1,0,32.0384461353624,5
89,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,3,0,0.11296520293409,0,1,0,32.0384461353624,5
89,4,0,0.11296520293409,0,1,0,32.0384461353624,5
89,5,0,0.11296520293409,0,1,0,32.0384461353624,5
89,6,0,0.11296520293409,0,1,0,32.0384461353624,5
89,7,0,0.11296520293409,0,1,0,32.0384461353624,5
89,8,0,0.11296520293409,0,1,0,32.0384461353624,5
89,9,0,0.11296520293409,0,1,0,32.0384461353624,5
90,0,0,0.11296520293409,0,1,0,32.0384461353624,5
90,1,0,0.11296520293409,0,1,0,32.0384461353624,5
90,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,3,0,0.11296520293409,0,1,0,32.0384461353624,5
90,4,0,0.11296520293409,0,1,0,32.0384461353624,5
90,5,0,0.11296520293409,0,1,0,32.0384461353624,5
90,6,0,0.11296520293409,0,1,0,32.0384461353624,5
90,7,0,0.11296520293409,0,1,0,32.0384461353624,5
90,8,0,0.11296520293409,0,1,0,32.0384461353624,5
90,9,0,0.11296520293409,0,1,0,32.0384461353624,5
91,0,0,0.281766753953895,0,1,0,32.0384461353624,5
91,1,0,0.281766753953895,0,1,0,32.0384461353624,5
91,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,3,0,0.281766753953895,0,1,0,32.0384461353624,5
91,4,0,0.281766753953895,0,1,0,32.0384461353624,5
91,5,0,0.281766753953895,0,1,0,32.0384461353624,5
